INFO 2026-01-29 13:28:39,827 views Simulated event arb_1769693086166_38: profit=-23.3849934000000000000000, profitable=False
INFO 2026-01-29 13:28:40,811 simulation Simulation: gross=15.70000000, fees=448.61183000, slippage=263.88885000, latency=0.87955100, net=-697.68023100
INFO 2026-01-29 13:28:40,826 views Simulated event arb_1769693089806_39: profit=-697.6802310000000000000000, profitable=False
INFO 2026-01-29 13:28:41,880 simulation Simulation: gross=15.70000000, fees=448.61183000, slippage=263.88885000, latency=0.87955100, net=-697.68023100
INFO 2026-01-29 13:28:41,889 views Simulated event arb_1769693094548_40: profit=-697.6802310000000000000000, profitable=False
INFO 2026-01-29 13:28:43,635 views Ingested arbitrage event: arb_1769693323610_73, spread=0.013870%
INFO 2026-01-29 13:28:45,788 views Ingested arbitrage event: arb_1769693325750_74, spread=0.013870%
INFO 2026-01-29 13:28:49,733 views Ingested arbitrage event: arb_1769693329704_75, spread=0.010230%
INFO 2026-01-29 13:28:50,473 views Ingested arbitrage event: arb_1769693330442_76, spread=0.017734%
INFO 2026-01-29 13:28:52,514 views Ingested arbitrage event: arb_1769693332482_77, spread=0.015417%
INFO 2026-01-29 13:28:55,863 views Ingested arbitrage event: arb_1769693335832_78, spread=0.013870%
INFO 2026-01-29 13:29:03,636 views Ingested arbitrage event: arb_1769693343604_79, spread=0.024552%
INFO 2026-01-29 13:29:03,774 views Ingested arbitrage event: arb_1769693343741_80, spread=0.011253%
INFO 2026-01-29 13:29:05,919 views Ingested arbitrage event: arb_1769693345887_81, spread=0.011594%
INFO 2026-01-29 13:29:06,759 views Ingested arbitrage event: arb_1769693346727_82, spread=0.016027%
INFO 2026-01-29 13:29:16,127 views Ingested arbitrage event: arb_1769693356095_83, spread=0.010229%
INFO 2026-01-29 13:29:55,978 views Ingested arbitrage event: arb_1769693395947_84, spread=0.011934%
INFO 2026-01-29 13:29:56,115 views Ingested arbitrage event: arb_1769693396084_85, spread=0.011934%
INFO 2026-01-29 13:29:56,652 views Ingested arbitrage event: arb_1769693396622_86, spread=0.012094%
INFO 2026-01-29 13:29:59,807 views Ingested arbitrage event: arb_1769693399766_87, spread=0.015523%
